snapshot_date,platform,keyword,occupation_code,industry_code,total_reported,stop_reason,occupation_label_de,occupation_label_en,industry_label_de,industry_label_en
2026-09-05,jobs.ch,Forstwart,,,40,exhausted,,,,
2026-09-05,jobs.ch,Förster,,,40,exhausted,,,,
2026-09-05,jobs.ch,Event Manager Tourism,,,40,exhausted,,,,
2026-09-05,jobs.ch,Unternehmensberater,,,39,exhausted,,,,
2026-09-05,jobs.ch,24,,hr_recruiting,39,exhausted,,,,
2026-09-05,jobs.ch,Head of Energy,,,38,exhausted,,,,
2026-09-05,jobs.ch,Direktor Bildung,,,37,exhausted,,,,
2026-09-05,jobs.ch,Radiologiefachmann,,,35,exhausted,,,,
2026-09-05,jobs.ch,Facility Energie,,,33,exhausted,,,,
2026-09-05,jobs.ch,Umweltingenieur,,,32,exhausted,,,,
2026-09-05,jobs.ch,Eventmanager,,,29,exhausted,,,,
2026-09-05,jobs.ch,Energy Analyst,,,27,exhausted,,,,
2026-09-05,jobs.ch,Renewable Energy Engineer,,,27,exhausted,,,,
2026-09-05,jobs.ch,Sachbearbeiter Gemeinde,,,26,exhausted,,,,
2026-09-05,jobs.ch,Masseur,,,26,exhausted,,,,
2026-09-05,jobs.ch,Destination Manager,,,24,exhausted,,,,
2026-09-05,jobs.ch,TOA,,,23,exhausted,,,,
2026-09-05,jobs.ch,Bijouterie,,,22,exhausted,,,,
2026-09-05,jobs.ch,Ingenieur Energieversorgung,,,22,exhausted,,,,
2026-09-05,jobs.ch,Staatsanwalt,,,21,exhausted,,,,
2026-09-05,jobs.ch,Solarmonteur,,,19,exhausted,,,,
2026-09-05,jobs.ch,Brand Manager Luxury,,,18,exhausted,,,,
2026-09-05,jobs.ch,Landmaschinen-Servicetechniker,,,17,exhausted,,,,
2026-09-05,jobs.ch,Animateur,,,13,exhausted,,,,
2026-09-05,jobs.ch,Retail Luxury,,,11,exhausted,,,,
2026-09-05,jobs.ch,Bijoutier,,,10,exhausted,,,,
2026-09-05,jobs.ch,Aussendienstmitarbeiter Versicherung,,,8,exhausted,,,,
2026-09-05,jobs.ch,Biotechnologe,,,3,exhausted,,,,
2026-09-05,jobs.ch,Schadenexperte,,,2,exhausted,,,,
2026-09-05,jobscout24.ch,Betreuer,,,10078,exhausted,,,,
2026-09-05,jobscout24.ch,18,,,7049,exhausted,,,,
2026-09-05,jobscout24.ch,13,,,4859,exhausted,,,,
2026-09-05,jobscout24.ch,15,,,4310,exhausted,,,,
2026-09-05,jobscout24.ch,Kaufmann,,,4082,exhausted,,,,
2026-09-05,jobscout24.ch,Pflegefachfrau,,,3647,exhausted,,,,
2026-09-05,jobscout24.ch,FaBe,,,3627,exhausted,,,,
2026-09-05,jobscout24.ch,Projektleiter,,,3345,exhausted,,,,
2026-09-05,jobscout24.ch,Maler,,,2841,exhausted,,,,
2026-09-05,jobscout24.ch,Dachdecker,,,2733,exhausted,,,,
2026-09-05,jobscout24.ch,Maurer,,,2549,exhausted,,,,
2026-09-05,jobscout24.ch,6,,,2548,exhausted,,,,
2026-09-05,jobscout24.ch,Gipser,,,2457,exhausted,,,,
2026-09-05,jobscout24.ch,Sachbearbeiter,,,2234,exhausted,,,,
2026-09-05,jobscout24.ch,Elektroinstallateur,,,2221,exhausted,,,,
2026-09-05,jobscout24.ch,Automatiker,,,2220,exhausted,,,,
2026-09-05,jobscout24.ch,Polymechaniker,,,2134,exhausted,,,,
2026-09-05,jobscout24.ch,Spengler,,,2022,exhausted,,,,
2026-09-05,jobscout24.ch,Kundenberater,,,1986,exhausted,,,,
2026-09-05,jobscout24.ch,8,,,1872,exhausted,,,,
2026-09-05,jobscout24.ch,Architekt,,,1686,exhausted,,,,
2026-09-05,jobscout24.ch,FaGe,,,1668,exhausted,,,,
2026-09-05,jobscout24.ch,Servicetechniker,,,1612,exhausted,,,,
2026-09-05,jobscout24.ch,Assistentin,,,1569,exhausted,,,,
2026-09-05,jobscout24.ch,Schreiner,,,1509,exhausted,,,,
2026-09-05,jobscout24.ch,19,,,1501,exhausted,,,,
2026-09-05,jobscout24.ch,Geschäftsleiter,,,1413,exhausted,,,,
2026-09-05,jobscout24.ch,Aussendienst,,,1358,exhausted,,,,
2026-09-05,jobscout24.ch,Mechaniker,,,1292,exhausted,,,,
2026-09-05,jobscout24.ch,Geschäftsführer,,,1281,exhausted,,,,
2026-09-05,jobscout24.ch,Verkäufer,,,1270,exhausted,,,,
2026-09-05,jobscout24.ch,Zimmermann,,,1249,exhausted,,,,
2026-09-05,jobscout24.ch,Arzt,,,1240,exhausted,,,,
2026-09-05,jobscout24.ch,Aussendienstmitarbeiter,,,1233,exhausted,,,,
2026-09-05,jobscout24.ch,Reinigung,,,1068,exhausted,,,,
2026-09-05,jobscout24.ch,Software Engineer,,,1057,exhausted,,,,
2026-09-05,jobscout24.ch,Detailhandelsfachfrau,,,1046,exhausted,,,,
2026-09-05,jobscout24.ch,Küchenchef,,,1043,exhausted,,,,
2026-09-05,jobscout24.ch,Chef de Cuisine,,,1043,exhausted,,,,
2026-09-05,jobscout24.ch,Einkauf,,,999,exhausted,,,,
2026-09-05,jobscout24.ch,20,,,970,exhausted,,,,
2026-09-05,jobscout24.ch,Verkaufsberater,,,945,exhausted,,,,
2026-09-05,jobscout24.ch,Sales Consultant,,,943,exhausted,,,,
2026-09-05,jobscout24.ch,Empfang,,,904,exhausted,,,,
2026-09-05,jobscout24.ch,Reception,,,904,exhausted,,,,
2026-09-05,jobscout24.ch,10,,,888,exhausted,,,,
2026-09-05,jobscout24.ch,Disponent,,,882,exhausted,,,,
2026-09-05,jobscout24.ch,Köchin,,,881,exhausted,,,,
2026-09-05,jobscout24.ch,Koch,,,881,exhausted,,,,
2026-09-05,jobscout24.ch,Mechatroniker,,,877,exhausted,,,,
2026-09-05,jobscout24.ch,2,,,821,exhausted,,,,
2026-09-05,jobscout24.ch,Elektromonteur,,,814,exhausted,,,,
2026-09-05,jobscout24.ch,Sanitärinstallateur,,,803,exhausted,,,,
2026-09-05,jobscout24.ch,IT Consultant,,,783,exhausted,,,,
2026-09-05,jobscout24.ch,Metallbauer,,,733,exhausted,,,,
2026-09-05,jobscout24.ch,4,,,726,exhausted,,,,
2026-09-05,jobscout24.ch,Rezeptionist,,,725,exhausted,,,,
2026-09-05,jobscout24.ch,3,,,718,exhausted,,,,
2026-09-05,jobscout24.ch,Konstrukteur,,,707,exhausted,,,,
2026-09-05,jobscout24.ch,Fachfrau Betreuung,,,700,exhausted,,,,
2026-09-05,jobscout24.ch,Security Engineer,,,697,exhausted,,,,
2026-09-05,jobscout24.ch,Kranführer,,,682,exhausted,,,,
2026-09-05,jobscout24.ch,Fachfrau Gesundheit EFZ,,,676,exhausted,,,,
2026-09-05,jobscout24.ch,23,,,638,exhausted,,,,
2026-09-05,jobscout24.ch,Business Consultant,,,631,exhausted,,,,
2026-09-05,jobscout24.ch,5,,,627,exhausted,,,,
2026-09-05,jobscout24.ch,7,,,594,exhausted,,,,
2026-09-05,jobscout24.ch,Bauleiter,,,592,exhausted,,,,
2026-09-05,jobscout24.ch,Servicemitarbeiter,,,572,exhausted,,,,
2026-09-05,jobscout24.ch,Cloud Engineer,,,549,exhausted,,,,
2026-09-05,jobscout24.ch,Treuhänder,,,527,exhausted,,,,
2026-09-05,jobscout24.ch,Kaufmännischer Angestellter,,,520,exhausted,,,,
2026-09-05,jobscout24.ch,Spitex Pflege,,,511,exhausted,,,,
2026-09-05,jobscout24.ch,Produktionsmitarbeiter,,,511,exhausted,,,,
2026-09-05,jobscout24.ch,Kaufmännische Mitarbeiterin,,,504,exhausted,,,,
2026-09-05,jobscout24.ch,Kaufmännischer Mitarbeiter,,,504,exhausted,,,,
2026-09-05,jobscout24.ch,Software Architect,,,503,exhausted,,,,
2026-09-05,jobscout24.ch,Chef de Service,,,500,exhausted,,,,
2026-09-05,jobscout24.ch,Chirurg,,,498,exhausted,,,,
2026-09-05,jobscout24.ch,Management Consultant,,,495,exhausted,,,,
2026-09-05,jobscout24.ch,Support Engineer,,,490,exhausted,,,,
2026-09-05,jobscout24.ch,Chauffeur,,,485,exhausted,,,,
2026-09-05,jobscout24.ch,Sales Manager,,,475,exhausted,,,,
2026-09-05,jobscout24.ch,Logistiker EFZ,,,467,exhausted,,,,
2026-09-05,jobscout24.ch,Anlagenbauer,,,453,exhausted,,,,
2026-09-05,jobscout24.ch,22,,,450,exhausted,,,,
2026-09-05,jobscout24.ch,Senior Consultant,,,443,exhausted,,,,
2026-09-05,jobscout24.ch,Unternehmensberater,,,433,exhausted,,,,
2026-09-05,jobscout24.ch,Facharzt,,,429,exhausted,,,,
2026-09-05,jobscout24.ch,Gärtner,,,413,exhausted,,,,
2026-09-05,jobscout24.ch,11,,,409,exhausted,,,,
2026-09-05,jobscout24.ch,HR Business Partner,,,402,exhausted,,,,
2026-09-05,jobscout24.ch,IT-Support,,,401,exhausted,,,,
2026-09-05,jobscout24.ch,Anlagen- und Apparatebauer,,,389,exhausted,,,,
2026-09-05,jobscout24.ch,Landschaftsgärtner,,,377,exhausted,,,,
2026-09-05,jobscout24.ch,Account Manager,,,377,exhausted,,,,
2026-09-05,jobscout24.ch,Schweisser,,,374,exhausted,,,,
2026-09-05,jobscout24.ch,2nd Level Support,,,365,exhausted,,,,
2026-09-05,jobscout24.ch,Berufsbildner,,,363,exhausted,,,,
2026-09-05,jobscout24.ch,Landmaschinenmechaniker,,,353,exhausted,,,,
2026-09-05,jobscout24.ch,Umweltingenieur,,,347,exhausted,,,,
2026-09-05,jobscout24.ch,Laborant,,,339,exhausted,,,,
2026-09-05,jobscout24.ch,Betriebsmechaniker,,,336,exhausted,,,,
2026-09-05,jobscout24.ch,Advisor,,,335,exhausted,,,,
2026-09-05,jobscout24.ch,Automechaniker,,,318,exhausted,,,,
2026-09-05,jobscout24.ch,Software Developer,,,316,exhausted,,,,
2026-09-05,jobscout24.ch,Treuhand Mandatsleiter,,,306,exhausted,,,,
2026-09-05,jobscout24.ch,Automobil-Fachmann,,,303,exhausted,,,,
2026-09-05,jobscout24.ch,Direktor Bildung,,,296,exhausted,,,,
2026-09-05,jobscout24.ch,Business Analyst,,,291,exhausted,,,,
2026-09-05,jobscout24.ch,Informatiker EFZ,,,282,exhausted,,,,
2026-09-05,jobscout24.ch,Head of Communications,,,280,exhausted,,,,
2026-09-05,jobscout24.ch,Hausarzt,,,267,exhausted,,,,
2026-09-05,jobscout24.ch,21,,,266,exhausted,,,,
2026-09-05,jobscout24.ch,Fleischfachmann,,,264,exhausted,,,,
2026-09-05,jobscout24.ch,Manager Consulting,,,253,exhausted,,,,
2026-09-05,jobscout24.ch,Concierge,,,251,exhausted,,,,
2026-09-05,jobscout24.ch,Controller,,,250,exhausted,,,,
2026-09-05,jobscout24.ch,Innovation Manager,,,247,exhausted,,,,
2026-09-05,jobscout24.ch,Systems Engineer,,,243,exhausted,,,,
2026-09-05,jobscout24.ch,Personalberater,,,242,exhausted,,,,
2026-09-05,jobscout24.ch,Automatikmonteur,,,241,exhausted,,,,
2026-09-05,jobscout24.ch,Data Engineer,,,237,exhausted,,,,
2026-09-05,jobscout24.ch,Elektroplaner,,,232,exhausted,,,,
2026-09-05,jobscout24.ch,Automobil-Mechatroniker EFZ,,,232,exhausted,,,,
2026-09-05,jobscout24.ch,Lagermitarbeiter,,,230,exhausted,,,,
2026-09-05,jobscout24.ch,Marketing Manager,,,229,exhausted,,,,
2026-09-05,jobscout24.ch,Technischer Leiter,,,228,exhausted,,,,
2026-09-05,jobscout24.ch,Wirtschaftsprüfer,,,228,exhausted,,,,
2026-09-05,jobscout24.ch,Handwerker,,,227,exhausted,,,,
2026-09-05,jobscout24.ch,16,,,226,exhausted,,,,
2026-09-05,jobscout24.ch,Quality Manager,,,207,exhausted,,,,
2026-09-05,jobscout24.ch,Konditorin,,,199,exhausted,,,,
2026-09-05,jobscout24.ch,Application Manager,,,197,exhausted,,,,
2026-09-05,jobscout24.ch,Hotel Manager,,,197,exhausted,,,,
2026-09-05,jobscout24.ch,12,,,194,exhausted,,,,
2026-09-05,jobscout24.ch,Communications Manager,,,194,exhausted,,,,
2026-09-05,jobscout24.ch,Bäcker-Konditor,,,187,exhausted,,,,
2026-09-05,jobscout24.ch,Engineering Manager,,,187,exhausted,,,,
2026-09-05,jobscout24.ch,Automation Engineer,,,184,exhausted,,,,
2026-09-05,jobscout24.ch,Transformation Manager,,,183,exhausted,,,,
2026-09-05,jobscout24.ch,Bäckerin,,,183,exhausted,,,,
2026-09-05,jobscout24.ch,Application Engineer,,,179,exhausted,,,,
2026-09-05,jobscout24.ch,Applikationsingenieur,,,179,exhausted,,,,
2026-09-05,jobscout24.ch,Chef de Partie,,,175,exhausted,,,,
2026-09-05,jobscout24.ch,Risk Manager,,,175,exhausted,,,,
2026-09-05,jobscout24.ch,Compliance Manager,,,161,exhausted,,,,
2026-09-05,jobscout24.ch,Netzelektriker,,,157,exhausted,,,,
2026-09-05,jobscout24.ch,Schadenexperte,,,149,exhausted,,,,
2026-09-05,jobscout24.ch,Audit Manager,,,144,exhausted,,,,
2026-09-05,jobscout24.ch,TOA,,,144,exhausted,,,,
2026-09-05,jobscout24.ch,Vorsorgeberater,,,144,exhausted,,,,
2026-09-05,jobscout24.ch,Audit Senior,,,142,exhausted,,,,
2026-09-05,jobscout24.ch,Engagement Manager,,,142,exhausted,,,,
2026-09-05,jobscout24.ch,HR-Berater,,,140,exhausted,,,,
2026-09-05,jobscout24.ch,Portfolio Manager,,,140,exhausted,,,,
2026-09-05,jobscout24.ch,Data Consultant,,,140,exhausted,,,,
2026-09-05,jobscout24.ch,Kundenberater Versicherung,,,139,exhausted,,,,
2026-09-05,jobscout24.ch,Versicherungsberater,,,138,exhausted,,,,
2026-09-05,jobscout24.ch,Fachmann Operationstechnik,,,138,exhausted,,,,
2026-09-05,jobscout24.ch,Industriemechaniker,,,136,exhausted,,,,
2026-09-05,jobscout24.ch,Vermögensverwalter,,,136,exhausted,,,,
2026-09-05,jobscout24.ch,Gärtner EFZ,,,135,exhausted,,,,
2026-09-05,jobscout24.ch,CRM Manager,,,135,exhausted,,,,
2026-09-05,jobscout24.ch,Change Manager,,,132,exhausted,,,,
2026-09-05,jobscout24.ch,Biotechnologe,,,131,exhausted,,,,
2026-09-05,jobscout24.ch,Jurist,,,121,exhausted,,,,
2026-09-05,jobscout24.ch,Audit Partner,,,118,exhausted,,,,
2026-09-05,jobscout24.ch,Lehrer,,,118,exhausted,,,,
2026-09-05,jobscout24.ch,HR Generalist,,,117,exhausted,,,,
2026-09-05,jobscout24.ch,MTRA,,,116,exhausted,,,,
2026-09-05,jobscout24.ch,Polizist,,,116,exhausted,,,,
2026-09-05,jobscout24.ch,Expertin Anästhesiepflege,,,115,exhausted,,,,
2026-09-05,jobscout24.ch,Lebensmitteltechnologe,,,110,exhausted,,,,
2026-09-05,jobscout24.ch,Augenoptiker,,,109,exhausted,,,,
2026-09-05,jobscout24.ch,Elektrotechniker,,,109,exhausted,,,,
2026-09-05,jobscout24.ch,Tax Consultant,,,108,exhausted,,,,
2026-09-05,jobscout24.ch,Personalfachmann,,,107,exhausted,,,,
2026-09-05,jobscout24.ch,14,,,106,exhausted,,,,
2026-09-05,jobscout24.ch,Financial Consultant,,,106,exhausted,,,,
2026-09-05,jobscout24.ch,Aussendienstmitarbeiter Versicherung,,,104,exhausted,,,,
2026-09-05,jobscout24.ch,Aussendienst Versicherung,,,104,exhausted,,,,
2026-09-05,jobscout24.ch,Kundenberater KMU,,,103,exhausted,,,,
2026-09-05,jobscout24.ch,1,,,102,exhausted,,,,
2026-09-05,jobscout24.ch,HR Manager,,,101,exhausted,,,,
2026-09-05,jobscout24.ch,Brand Manager,,,92,exhausted,,,,
2026-09-05,jobscout24.ch,Versicherungsfachmann,,,86,exhausted,,,,
2026-09-05,jobscout24.ch,Relationship Manager,,,85,exhausted,,,,
2026-09-05,jobscout24.ch,Tax Manager,,,81,exhausted,,,,
2026-09-05,jobscout24.ch,Ingenieur Energie,,,81,exhausted,,,,
2026-09-05,jobscout24.ch,Feinmechaniker,,,80,exhausted,,,,
2026-09-05,jobscout24.ch,Radiologiefachmann,,,72,exhausted,,,,
2026-09-05,jobscout24.ch,Sachbearbeiter Kanton,,,70,exhausted,,,,
2026-09-05,jobscout24.ch,Ingenieur Elektrotechnik,,,69,exhausted,,,,
2026-09-05,jobscout24.ch,Kundenberater Bank,,,69,exhausted,,,,
2026-09-05,jobscout24.ch,OP-Fachfrau,,,67,exhausted,,,,
2026-09-05,jobscout24.ch,Compliance Officer,,,65,exhausted,,,,
2026-09-05,jobscout24.ch,24,,,65,exhausted,,,,
2026-09-05,jobscout24.ch,Pharma Assistentin,,,64,exhausted,,,,
2026-09-05,jobscout24.ch,Kundenberater Privatkunden,,,62,exhausted,,,,
2026-09-05,jobscout24.ch,Fischer,,,61,exhausted,,,,
2026-09-05,jobscout24.ch,Schneider,,,61,exhausted,,,,
2026-09-05,jobscout24.ch,Versicherungsvermittler,,,60,exhausted,,,,
2026-09-05,jobscout24.ch,Apotheker,,,57,exhausted,,,,
2026-09-05,jobscout24.ch,Anwalt,,,54,exhausted,,,,
2026-09-05,jobscout24.ch,Kundenberater Firmenkunden,,,54,exhausted,,,,
2026-09-05,jobscout24.ch,Content Manager,,,53,exhausted,,,,
2026-09-05,jobscout24.ch,Personalvermittler,,,49,exhausted,,,,
2026-09-05,jobscout24.ch,Sicherheitsdienst,,,47,exhausted,,,,
2026-09-05,jobscout24.ch,Wissenschaftlicher Mitarbeiter,,,46,exhausted,,,,
2026-09-05,jobscout24.ch,Sales Advisor,,,45,exhausted,,,,
2026-09-05,jobscout24.ch,Milchtechnologe,,,43,exhausted,,,,
2026-09-05,jobscout24.ch,Landmaschinen-Servicetechniker,,,42,exhausted,,,,
2026-09-05,jobscout24.ch,Ausbildner,,,41,exhausted,,,,
2026-09-05,jobscout24.ch,Verkaufsleiter Versicherung,,,39,exhausted,,,,
2026-09-05,jobscout24.ch,Head of HR,,,39,exhausted,,,,
2026-09-05,jobscout24.ch,Notfalldienst,,,39,exhausted,,,,
2026-09-05,jobscout24.ch,Forstwart,,,37,exhausted,,,,
2026-09-05,jobscout24.ch,Process Development Engineer,,,36,exhausted,,,,
2026-09-05,jobscout24.ch,Optometrist,,,36,exhausted,,,,
2026-09-05,jobscout24.ch,Eventmanager,,,35,exhausted,,,,
2026-09-05,jobscout24.ch,BMA,,,35,exhausted,,,,
2026-09-05,jobscout24.ch,Account Executive,,,34,exhausted,,,,
2026-09-05,jobscout24.ch,Digital Health Manager,,,33,exhausted,,,,
2026-09-05,jobscout24.ch,CRM Specialist,,,33,exhausted,,,,
2026-09-05,jobscout24.ch,Distribution Manager,,,33,exhausted,,,,
2026-09-05,jobscout24.ch,Recruiter,,,32,exhausted,,,,
2026-09-05,jobscout24.ch,Marketing Specialist,,,31,exhausted,,,,
2026-09-05,jobscout24.ch,Head of Marketing,,,29,exhausted,,,,
2026-09-05,jobscout24.ch,Gartenbauer,,,28,exhausted,,,,
2026-09-05,jobscout24.ch,Facility Energie,,,26,exhausted,,,,
2026-09-05,jobscout24.ch,Community Manager,,,26,exhausted,,,,
2026-09-05,jobscout24.ch,Travel Consultant,,,26,exhausted,,,,
2026-09-05,jobscout24.ch,Guest Experience Manager,,,24,exhausted,,,,
2026-09-05,jobscout24.ch,Life Insurance,,,24,exhausted,,,,
2026-09-05,jobscout24.ch,Life Science Manager,,,24,exhausted,,,,
2026-09-05,jobscout24.ch,Vorsorge-Spezialist,,,23,exhausted,,,,
2026-09-05,jobscout24.ch,Fleischer,,,23,exhausted,,,,
2026-09-05,jobscout24.ch,Bijouterie,,,22,exhausted,,,,
2026-09-05,jobscout24.ch,Sachbearbeiter Gemeinde,,,20,exhausted,,,,
2026-09-05,jobscout24.ch,Automechatroniker,,,20,exhausted,,,,
2026-09-05,jobscout24.ch,Landwirt,,,19,exhausted,,,,
2026-09-05,jobscout24.ch,Commis de Cuisine,,,19,exhausted,,,,
2026-09-05,jobscout24.ch,Anwendungstechniker,,,18,exhausted,,,,
2026-09-05,jobscout24.ch,Solarmonteur,,,18,exhausted,,,,
2026-09-05,jobscout24.ch,Senior Scientist,,,18,exhausted,,,,
2026-09-05,jobscout24.ch,17,,,18,exhausted,,,,
2026-09-05,jobscout24.ch,Research Scientist,,,17,exhausted,,,,
2026-09-05,jobscout24.ch,Staatsanwalt,,,17,exhausted,,,,
2026-09-05,jobscout24.ch,PhD Student,,,16,exhausted,,,,
2026-09-05,jobscout24.ch,Destination Manager,,,16,exhausted,,,,
2026-09-05,jobscout24.ch,Talent Acquisition Specialist,,,15,exhausted,,,,
2026-09-05,jobscout24.ch,Gerichtsschreiber,,,15,exhausted,,,,
2026-09-05,jobscout24.ch,Process Engineer Medical,,,13,exhausted,,,,
2026-09-05,jobscout24.ch,Principal Scientist,,,12,exhausted,,,,
2026-09-05,jobscout24.ch,Animateur,,,12,exhausted,,,,
2026-09-05,jobscout24.ch,Uhrmacher,,,12,exhausted,,,,
2026-09-05,jobscout24.ch,Masseur,,,11,exhausted,,,,
2026-09-05,jobscout24.ch,Retail Luxury,,,11,exhausted,,,,
2026-09-05,jobscout24.ch,Käser,,,11,exhausted,,,,
2026-09-05,jobscout24.ch,Boutique Manager,,,11,exhausted,,,,
2026-09-05,jobscout24.ch,Event Coordinator,,,11,exhausted,,,,
2026-09-05,jobscout24.ch,Ingenieur Energieversorgung,,,10,exhausted,,,,
2026-09-05,jobscout24.ch,Doktorand,,,10,exhausted,,,,
2026-09-05,jobscout24.ch,Marketing Coordinator,,,10,exhausted,,,,
2026-09-05,jobscout24.ch,Förster,,,10,exhausted,,,,
2026-09-05,jobscout24.ch,Schulleiter,,,10,exhausted,,,,
2026-09-05,jobscout24.ch,HR Director,,,9,exhausted,,,,
2026-09-05,jobscout24.ch,CRA,,,9,exhausted,,,,
2026-09-05,jobscout24.ch,Optiker,,,9,exhausted,,,,
2026-09-05,jobscout24.ch,Corporate Travel Manager,,,8,exhausted,,,,
2026-09-05,jobscout24.ch,Ressortleiter,,,8,exhausted,,,,
2026-09-05,jobscout24.ch,Talent Acquisition Manager,,,8,exhausted,,,,
2026-09-05,jobscout24.ch,Renewable Energy Engineer,,,8,exhausted,,,,
2026-09-05,jobscout24.ch,Rektor,,,8,exhausted,,,,
2026-09-05,jobscout24.ch,External Asset Manager,,,7,exhausted,,,,
2026-09-05,jobscout24.ch,Communications Director,,,7,exhausted,,,,
2026-09-05,jobscout24.ch,Bijoutier,,,7,exhausted,,,,
2026-09-05,jobscout24.ch,Brand Manager Luxury,,,7,exhausted,,,,
2026-09-05,jobscout24.ch,Head of Energy,,,6,exhausted,,,,
2026-09-05,jobscout24.ch,Energy Analyst,,,5,exhausted,,,,
2026-09-05,jobscout24.ch,Fitnesstrainer,,,5,exhausted,,,,
2026-09-05,jobscout24.ch,Milchpraktiker,,,5,exhausted,,,,
2026-09-05,jobscout24.ch,Applikationstechniker,,,4,exhausted,,,,
2026-09-05,jobscout24.ch,Wissenschaftlicher Assistent,,,4,exhausted,,,,
2026-09-05,jobscout24.ch,Chocolatier,,,4,exhausted,,,,
2026-09-05,jobscout24.ch,Insurance Broker,,,4,exhausted,,,,
2026-09-05,jobscout24.ch,Ausbildungsleiter,,,3,exhausted,,,,
2026-09-05,jobscout24.ch,Schmied,,,3,exhausted,,,,
2026-09-05,jobscout24.ch,Boutique Director,,,3,exhausted,,,,
2026-09-05,jobscout24.ch,Bildungsverantwortlicher,,,2,exhausted,,,,
2026-09-05,jobscout24.ch,GMP Auditor,,,2,exhausted,,,,
2026-09-05,jobscout24.ch,Pharmazeut,,,2,exhausted,,,,
2026-09-05,jobscout24.ch,Sales Consultant Kosmetik,,,1,exhausted,,,,
2026-09-05,jobscout24.ch,Watchmaker,,,1,exhausted,,,,
2026-09-05,jobscout24.ch,Erntehelfer,,,1,exhausted,,,,
2026-09-05,jobscout24.ch,Pilates Lehrer,,,1,exhausted,,,,
2026-09-05,jobscout24.ch,Fertigungsmechaniker,,,0,exhausted,,,,
2026-09-05,jobscout24.ch,Bundesrichter,,,0,exhausted,,,,
2026-09-05,jobscout24.ch,Kinderanimateur,,,0,exhausted,,,,
2026-09-05,jobscout24.ch,Materialwirtschafter,,,0,exhausted,,,,
2026-09-05,jobscout24.ch,Verbandssekretär,,,0,exhausted,,,,
2026-09-05,jobscout24.ch,Kantonsrichter,,,0,exhausted,,,,
2026-09-05,jobscout24.ch,Fachoptiker,,,0,exhausted,,,,
2026-09-05,jobscout24.ch,Amtsrichter,,,0,exhausted,,,,
2026-09-05,jobscout24.ch,Event Manager Tourism,,,0,exhausted,,,,
